title,authors,book_format,cur_price,old_price,isbn13,publisher,publication_date,pages,product_dimensions
A Monstrous Regiment of Women (Mary Russell and Sherlock Holmes Series #2),Laurie R. King,Paperback,$17.00,$17.00,9780312427375,Picador,10/02/2007,304,5.61(w) x 8.25(h) x 0.84(d)
A Mortal Terror (Billy Boyle World War II Mystery Series #6),James R. Benn,Paperback,$16.92,$16.95,9781616951627,"Soho Press, Incorporated",08/21/2012,362,5.14(w) x 7.34(h) x 1.01(d)
A Most Novel Revenge (Amory Ames Series #3),Ashley Weaver,Paperback,$16.29,$17.99,9781250112446,St. Martin's Press,09/05/2017,336,5.40(w) x 8.20(h) x 1.00(d)
A Murder Is Announced: A Miss Marple Mystery,Agatha Christie,Paperback,$13.49,$14.99,9780062073631,HarperCollins Publishers,04/12/2011,320,7.84(w) x 5.38(h) x 0.78(d)
A Murdered Peace (Kate Clifford Series #3),Candace Robb,Paperback,$14.79,$15.95,9781681778624,Pegasus Books,12/11/2018,304,5.40(w) x 8.40(h) x 0.90(d)
A Nation within a Nation: Amiri Baraka (LeRoi Jones) and Black Power Politics,Komozi Woodard,Paperback,$37.50,$37.50,9780807847619,The University of North Carolina Press,02/22/1999,400,6.12(w) x 9.25(h) x 0.90(d)
"A Naval History of the Peloponnesian War: Ships, Men and Money in the War at Sea, 431-404 BC",Marc G de Santis,Hardcover,$31.46,$34.95,9781473861589,Pen & Sword Books Limited,01/04/2018,,6.10(w) x 9.30(h) x 1.20(d)
A Pale Horse (Inspector Ian Rutledge Series #10),Charles Todd,Paperback,$13.49,$14.99,9780061672705,HarperCollins Publishers,12/23/2008,384,5.31(w) x 8.00(h) x 0.86(d)
A Pale View of Hills,Kazuo Ishiguro,Paperback,$15.73,$16.00,9780679722670,Knopf Doubleday Publishing Group,09/28/1990,192,5.20(w) x 8.00(h) x 0.50(d)
A Paris Affair,Tatiana de Rosnay,Paperback,$5.98,$13.99,9780594825500,St. Martin's Press,07/05/2016,128,5.40(w) x 8.10(h) x 0.40(d)
A Passage to India,E. M. Forster,Paperback,$14.39,$15.99,9780156711425,Houghton Mifflin Harcourt,03/28/1965,368,5.31(w) x 8.00(h) x 0.89(d)
A Pattern of Lies (Bess Crawford Series #7),Charles Todd,Paperback,$14.39,$15.99,9780062386250,HarperCollins Publishers,04/12/2016,352,5.31(w) x 8.00(h) x 0.79(d)
A Perfect Union: Dolley Madison and the Creation of the American Nation,Catherine Allgor,Paperback,$18.99,$18.99,9780805083002,"Holt, Henry & Company, Inc.",02/20/2007,512,6.08(w) x 9.05(h) x 1.39(d)
A Picture Book of Benjamin Franklin,David A. Adler,Paperback,$7.99,$7.99,9780823440573,Holiday House,09/11/2018,32,5.60(w) x 8.60(h) x 1.00(d)
A Piece of the World,Christina Baker Kline,Paperback,$15.29,$16.99,9780062356277,HarperCollins Publishers,01/30/2018,352,5.20(w) x 7.50(h) x 1.00(d)
A Place Called Freedom,Ken Follett,Paperback,$7.78,$7.99,9780449225158,Random House Publishing Group,06/28/1996,464,4.20(w) x 6.90(h) x 1.00(d)
A Place for Us,Fatima Farheen Mirza,Paperback,$14.45,$17.00,9781524763565,Crown/Archetype,03/05/2019,400,5.10(w) x 7.80(h) x 1.10(d)
A Place to Stand: The Making of a Poet,Jimmy Santiago Baca,Paperback,$14.40,$16.00,9780802139085,"Grove/Atlantic, Inc.",06/28/2002,272,5.50(w) x 8.25(h) x (d)
A Place Where the Sea Remembers,Sandra Benitez,Paperback,$14.40,$16.00,9780671892678,Scribner,02/05/1995,176,8.00(w) x 5.25(h) x 0.50(d)
"A Portable Cosmos: Revealing the Antikythera Mechanism, Scientific Wonder of the Ancient World",Alexander Jones,Hardcover,$32.48,$34.95,9780199739349,Oxford University Press,02/01/2017,312,6.60(w) x 9.40(h) x 0.70(d)
A Portrait of the Artist as a Young Man,James Joyce,Paperback,$11.00,$11.00,9780142437346,Penguin Publishing Group,03/25/2003,384,5.07(w) x 7.75(h) x 0.65(d)
A Prayer for Owen Meany,John Irving,Paperback,$7.55,$7.99,9780062204226,HarperCollins Publishers,04/03/2012,640,4.20(w) x 6.70(h) x 1.30(d)
A Promise Given (Henrietta and Inspector Howard Series #3),Michelle Cox,Paperback,$15.26,$16.95,9781631523731,She Writes Press,04/24/2018,384,5.50(w) x 8.50(h) x (d)
A Question of Death: An Illustrated Phryne Fisher Treasury,Kerry Greenwood,Paperback,$17.96,$19.95,9781464203626,Sourcebooks,12/02/2014,270,5.20(w) x 7.90(h) x 0.90(d)
A Question of Honor (Bess Crawford Series #5),Charles Todd,Paperback,$14.39,$15.99,9780062237163,HarperCollins Publishers,06/10/2014,336,5.20(w) x 7.90(h) x 1.00(d)
A Quiet Life In The Country,T E Kinsey,Paperback,$14.36,$15.95,9781503938267,Amazon Publishing,10/04/2016,250,5.50(w) x 8.10(h) x 0.90(d)
A Quilt for Christmas: A Novel,Sandra Dallas,Paperback,$11.69,$12.99,9781250045959,St. Martin's Press,10/13/2015,272,7.40(w) x 5.50(h) x 0.80(d)
A Reason to Believe: Lessons from an Improbable Life,Deval Patrick,Hardcover,$21.99,$21.99,9780767931120,Crown/Archetype,04/12/2011,240,5.00(w) x 7.60(h) x 1.10(d)
A Redbird Christmas,Fannie Flagg,Hardcover,$18.00,$20.00,9781400065059,Random House Publishing Group,10/25/2005,240,5.49(w) x 8.18(h) x 0.85(d)
A Reporter's Life,Walter Cronkite,Paperback,$17.47,$18.00,9780345411037,Random House Publishing Group,10/28/1997,400,5.51(w) x 8.23(h) x 0.82(d)
A Rising Man,Abir Mukherjee,Paperback,$14.36,$15.95,9781681776705,Pegasus Books,04/10/2018,400,5.40(w) x 8.20(h) x 1.20(d)
A Rogue by Night (Devils of Dover Series #3),Kelly Bowen,Paperback,$7.99,$7.99,9781478918622,Grand Central Publishing,05/28/2019,368,4.25(w) x 1.00(h) x 6.80(d)
A Rose for Mrs. Miniver: The Life of Greer Garson,Michael Troyan,Paperback,$27.35,$29.95,9780813191508,University Press of Kentucky,09/16/2005,520,6.00(w) x 9.00(h) x (d)
A Search In Secret Egypt,Paul Brunton,Paperback,$19.95,$19.95,9781583949818,North Atlantic Books,11/24/2015,380,5.90(w) x 9.00(h) x 1.00(d)
A Season in the Sun: The Rise of Mickey Mantle,Randy Roberts,Hardcover,$25.20,$28.00,9780465094424,Basic Books,03/27/2018,304,6.00(w) x 9.20(h) x 1.20(d)
"A Self-Made Man: The Political Life of Abraham Lincoln Vol. I, 1809 - 1849",Sidney Blumenthal,Paperback,$17.10,$19.00,9781476777269,Simon & Schuster,05/16/2017,576,6.10(w) x 9.20(h) x 1.40(d)
A Sense of Where You Are: Bill Bradley at Princeton,John McPhee,Paperback,$15.73,$16.00,9780374526894,"Farrar, Straus and Giroux",06/30/1999,240,8.08(w) x 10.92(h) x 0.62(d)
A Shilling for Candles (Inspector Alan Grant Series #2),Josephine Tey,Paperback,$15.99,$15.99,9780684842387,Touchstone,02/15/1998,240,5.25(w) x 8.00(h) x 0.70(d)
A Short History of Ancient Greece,PJ Rhodes,Paperback,$16.16,$17.95,9781780765945,Bloomsbury Academic,11/25/2014,256,5.40(w) x 8.40(h) x 0.70(d)
A Shot in the Dark: A Constable Twitten Mystery,Lynne Truss,Paperback,$15.30,$17.00,9781635572742,Bloomsbury USA,11/06/2018,304,6.10(w) x 9.10(h) x 1.00(d)
A Shout in the Ruins,Kevin Powers,Hardcover,$23.40,$26.00,9780316556477,"Little, Brown and Company",05/15/2018,272,6.20(w) x 9.30(h) x 1.10(d)
A Skating Life: My Story,Dorothy Hamill,Paperback,$17.83,$17.99,9781401309626,Hachette Books,10/07/2008,256,5.25(w) x 8.12(h) x 0.75(d)
A Slave in the White House: Paul Jennings and the Madisons,Elizabeth Dowling Taylor,Paperback,$18.99,$18.99,9780230341982,St. Martin's Press,02/19/2013,336,6.10(w) x 9.10(h) x 1.00(d)
A Son of the Game,James Dodson,Paperback,$13.98,$14.95,9781565129788,Algonquin Books of Chapel Hill,04/13/2010,292,5.50(w) x 8.25(h) x 0.88(d)
A Son of Thunder: Patrick Henry and the American Republic,Henry Mayer,Paperback,$17.00,$17.00,9780802138156,"Grove/Atlantic, Inc.",05/28/2001,544,6.00(w) x 9.00(h) x (d)
A Song of War,Kate Quinn,Paperback,$16.99,$16.99,9781536931853,CreateSpace Publishing,10/08/2016,428,5.90(w) x 8.90(h) x 0.90(d)
A Spark of Light (B&N Exclusive Edition),Jodi Picoult,Hardcover,$24.64,$28.99,9781984800671,Random House Publishing Group,10/02/2018,384,6.00(w) x 9.20(h) x 1.40(d)
A Speck in the Sea: A Story of Survival and Rescue,John Aldridge,Paperback,$14.39,$15.99,9781602863385,Hachette Books,05/22/2018,288,5.90(w) x 8.90(h) x 0.90(d)
A Spectacle of Corruption (Benjamin Weaver Series #2),David Liss,Paperback,$15.30,$17.00,9780375760891,Random House Publishing Group,11/23/2004,416,5.19(w) x 8.00(h) x 0.87(d)
A Splendid Savage: The Restless Life of Frederick Russell Burnham,Steve Kemper,Paperback,$17.92,$17.95,9780393353907,"Norton, W. W. & Company, Inc.",02/21/2017,464,6.00(w) x 9.10(h) x 0.70(d)
A Star Is Born: The Making of the 1954 Movie and Its 1983 Restoration,Ronald Haver,Paperback,$16.99,$16.99,9781557835635,Applause,05/01/2002,352,5.90(w) x 8.90(h) x 0.90(d)
A Statistical History of Rugby League - Volume I,Stephen Kane,Paperback,$23.99,$23.99,9781479757558,Xlibris Corporation,06/01/2013,922,6.00(w) x 9.00(h) x 2.05(d)
A Strangeness in My Mind,Orhan Pamuk,Paperback,$15.26,$16.95,9780307744845,Knopf Doubleday Publishing Group,09/20/2016,624,5.20(w) x 7.90(h) x 1.00(d)
A Study in Death (Lady Darby Mystery Series #4),Anna Lee Huber,Paperback,$7.92,$7.99,9780425281246,Penguin Publishing Group,07/05/2016,336,4.20(w) x 6.80(h) x 1.40(d)
A Study in Scarlet,Arthur Conan Doyle,Paperback,$9.00,$9.00,9780140439083,Penguin Publishing Group,10/28/2001,192,5.12(w) x 7.81(h) x 0.43(d)
"A Sudden, Fearful Death (William Monk Series #4)",Anne Perry,Paperback,$17.00,$17.00,9780345513984,Random House Publishing Group,09/29/2009,464,5.20(w) x 7.90(h) x 1.10(d)
A Suitable Boy: A Novel,Vikram Seth,Paperback,$21.43,$22.99,9780060786526,HarperCollins Publishers,10/04/2005,1488,5.31(w) x 8.00(h) x 2.38(d)
A Tale for the Time Being,Ruth Ozeki,Paperback,$15.30,$17.00,9780143124870,Penguin Publishing Group,12/31/2013,432,5.40(w) x 8.30(h) x 1.20(d)
A Tale of Two Cities,Charles Dickens,Paperback,$8.00,$8.00,9780141439600,Penguin Publishing Group,05/13/2003,544,5.07(w) x 7.77(h) x 0.97(d)
A Terrible Beauty (Lady Emily Series #11),Tasha Alexander,Paperback,$16.19,$17.99,9781250130181,St. Martin's Press,07/11/2017,320,5.50(w) x 8.20(h) x 1.00(d)
"A Terrible Splendor: Three Extraordinary Men, a World Poised for War, and the Greatest Tennis Match Ever Played",Marshall Jon Fisher,Paperback,$16.00,$16.00,9780307393951,Crown/Archetype,04/20/2010,336,5.28(w) x 8.04(h) x 0.76(d)
"A Testament of Hope: The Essential Writings of Martin Luther King, Jr.",Martin Luther King Jr.,Paperback,$26.99,$29.99,9780060646912,HarperCollins Publishers,04/29/2003,736,6.12(w) x 9.25(h) x 1.84(d)
A Thousand Days of Magic: Dressing Jacqueline Kennedy for the White House,Oleg Cassini,Hardcover,$46.97,$50.00,9780847841837,Rizzoli,04/28/2015,224,9.30(w) x 11.20(h) x 1.00(d)
A Thousand Days: John F. Kennedy in the White House,Arthur M. Schlesinger Jr.,Paperback,$18.89,$20.99,9780618219278,Houghton Mifflin Harcourt,06/03/2002,1120,5.50(w) x 8.25(h) x 1.94(d)
A Thousand Splendid Suns,Khaled Hosseini,Paperback,$14.61,$16.00,9781594483851,Penguin Publishing Group,11/25/2008,432,5.10(w) x 7.90(h) x 1.20(d)
A Thread of Grace,Mary Doria Russell,Paperback,$15.84,$17.00,9780449004135,Random House Publishing Group,12/06/2005,464,5.18(w) x 8.00(h) x 0.92(d)
"A Time to Betray: A Gripping True Spy Story of Betrayal, Fear, and Courage",Reza Kahlili,Paperback,$15.73,$16.00,9781439189689,Threshold Editions,02/12/2013,352,6.10(w) x 9.10(h) x 1.00(d)
A Time to Die (Courtney Series #7 / Burning Shore Sequence #4),Wilbur Smith,Paperback,$7.99,$7.99,9780449147610,Random House Publishing Group,08/31/1991,496,4.28(w) x 6.82(h) x 1.04(d)
A Treacherous Curse (Veronica Speedwell Series #3),Deanna Raybourn,Paperback,$12.75,$15.00,9780451476180,Penguin Publishing Group,02/12/2019,336,5.40(w) x 8.20(h) x 1.00(d)
A Treasury of Great American Scandals: Tantalizing True Tales of Historic Misbehavior by the Founding Fathers and Others Who Let Freedom Swing (Michael Farquhar Treasury Series #2),Michael Farquhar,Paperback,$17.00,$17.00,9780142001929,Penguin Publishing Group,07/01/2003,336,5.40(w) x 8.00(h) x 0.70(d)
A Twist in Time (Kendra Donovan Series #2),Julie McElwain,Paperback,$15.72,$16.95,9781681777658,Pegasus Books,07/10/2018,464,5.70(w) x 8.70(h) x 1.40(d)
"A Unicorn in a World of Donkeys: A Guide to Life for All the Exceptional, Excellent Misfits Out There",Mia Michaels,Hardcover,$24.30,$27.00,9781580057721,Da Capo Press,05/01/2018,224,6.10(w) x 8.10(h) x 0.70(d)
A Vietcong Memoir,Truong Nhu Tang,Paperback,$15.26,$16.95,9780394743097,Knopf Doubleday Publishing Group,03/28/1986,368,5.10(w) x 8.00(h) x 0.70(d)
A View of the Empire at Sunset,Caryl Phillips,Hardcover,$24.30,$27.00,9780374283612,"Farrar, Straus and Giroux",05/22/2018,336,5.70(w) x 8.10(h) x 1.20(d)
A Vindication of the Rights of Woman,Mary Wollstonecraft,Paperback,$5.00,$5.00,9780486290362,Dover Publications,07/03/1996,208,5.19(w) x 8.25(h) x (d)
A Visit from the Goon Squad,Jennifer Egan,Paperback,$15.16,$16.95,9780307477477,Knopf Doubleday Publishing Group,03/22/2011,352,4.94(w) x 8.06(h) x 0.74(d)
A Voyage for Madmen,Peter Nichols,Paperback,$15.29,$16.99,9780060957032,HarperCollins Publishers,06/04/2002,336,5.31(w) x 8.00(h) x 0.76(d)
A Walk Across America,Peter Jenkins,Paperback,$14.08,$14.99,9780060959555,HarperCollins Publishers,09/18/2001,320,5.10(w) x 7.90(h) x 0.90(d)
A Well-Behaved Woman: A Novel of the Vanderbilts,Therese Anne Fowler,Hardcover,$23.79,$27.99,9781250095473,St. Martin's Press,10/16/2018,400,6.30(w) x 9.00(h) x 1.40(d)
A Well-Paid Slave: Curt Flood's Fight for Free Agency in Professional Sports,Brad Snyder,Paperback,$17.00,$17.00,9780452288911,Penguin Publishing Group,09/25/2007,496,5.50(w) x 8.40(h) x 1.00(d)
A Whole Life: A Novel,Robert Seethaler,Paperback,$16.20,$18.00,9781250141033,Picador,09/12/2017,160,5.50(w) x 8.30(h) x 0.40(d)
A Wild Sheep Chase,Haruki Murakami,Paperback,$14.40,$16.00,9780375718946,Knopf Doubleday Publishing Group,04/09/2002,368,5.10(w) x 7.90(h) x 0.90(d)
A Woman in Amber: Healing the Trauma of War and Exile,Agate Nesaule,Paperback,$14.94,$16.00,9780140261905,Penguin Publishing Group,01/28/1997,288,5.14(w) x 7.72(h) x 0.60(d)
A Woman in Charge: The Life of Hillary Rodham Clinton,Carl Bernstein,Paperback,$16.20,$18.00,9780307388551,Knopf Doubleday Publishing Group,01/08/2008,656,5.40(w) x 8.00(h) x 1.70(d)
A Work in Progress,Connor Franta,Paperback,$15.29,$16.99,9781476791616,Atria/Keywords Press,04/21/2015,224,5.40(w) x 8.30(h) x 0.80(d)
A World of My Own: The first ever non-stop solo round the world voyage,Robin Knox-Johnston,Paperback,$19.95,$19.95,9780713668995,Bloomsbury USA,03/05/2008,256,5.40(w) x 8.40(h) x 0.80(d)
A Wrestling Life 2: More Inspiring Stories of Dan Gable,Dan Gable,Paperback,$13.46,$14.95,9781609385873,University of Iowa Press,08/15/2018,260,6.10(w) x 9.20(h) x 0.90(d)
A Year in the Life of William Shakespeare: 1599,James Shapiro,Paperback,$15.29,$16.99,9780060088743,HarperCollins Publishers,06/13/2006,432,5.31(w) x 8.00(h) x 0.97(d)
A. Lincoln: A Biography,Ronald C. White,Paperback,$21.60,$24.00,9780812975703,Random House Publishing Group,05/04/2010,816,6.52(w) x 9.30(h) x 1.75(d)
A.D. 30: A Novel,Ted Dekker,Paperback,$13.50,$15.00,9781455578542,Center Street,04/07/2015,432,5.10(w) x 7.90(h) x 1.30(d)
Aaron Judge: The Incredible Story of the New York Yankees' Home Run-Hitting Phenom,David Fischer,Hardcover,$17.99,$19.99,9781683582366,Sports Publishing LLC,11/21/2017,160,6.00(w) x 9.00(h) x 0.50(d)
Abducting a General: The Kreipe Operation in Crete,Patrick Leigh Fermor,Hardcover,$22.46,$24.95,9781590179383,New York Review Books,11/03/2015,240,6.00(w) x 9.10(h) x 0.90(d)
Abigail Adams,Woody Holton,Paperback,$17.09,$18.99,9781416546818,Atria Books,06/01/2010,483,6.10(w) x 9.00(h) x 1.30(d)
Abigail and John: Portrait of a Marriage,Edith  Gelles,Paperback,$13.49,$14.99,9780061354120,HarperCollins Publishers,04/13/2010,338,5.30(w) x 7.90(h) x 1.10(d)
About a Boy,Nick Hornby,Paperback,$14.40,$16.00,9781573227339,Penguin Publishing Group,05/01/1999,336,5.14(w) x 8.00(h) x 0.80(d)
About Grace: A Novel,Anthony Doerr,Paperback,$16.20,$18.00,9781476789019,Scribner,10/06/2015,432,5.25(w) x 8.00(h) x 0.90(d)
Abraham Lincoln,John Hay,Paperback,$42.29,$46.99,9781406544077,Dodo Press,07/06/2007,712,6.00(w) x 9.00(h) x 1.56(d)
Abraham Lincoln,James M. McPherson,Hardcover,$12.00,$12.95,9780195374520,Oxford University Press,02/01/2009,96,8.00(w) x 5.10(h) x 0.70(d)
Abraham Lincoln and Making a Case: The Story of a Master,Joseph F. Roda,Paperback,$15.99,$15.99,9781546263944,AuthorHouse,11/17/2018,224,6.00(w) x 9.00(h) x 0.51(d)
"Abraham Lincoln and Mexico: A History of Courage, Intrigue and Unlikely Friendships",Michael Hogan,Paperback,$21.95,$21.95,9780996955478,Henselstone Verlag LLC,08/20/2016,362,5.50(w) x 8.25(h) x 0.81(d)
Abraham Lincoln: A Biography,Lord Charnwood,Paperback,$19.95,$19.95,9781568330679,"Rowman & Littlefield Publishers, Inc.",02/01/1998,356,6.06(w) x 9.02(h) x 1.06(d)
Abraham Lincoln: A Life,Michael Burlingame,Paperback,$32.95,$32.95,9781421410586,Johns Hopkins University Press,04/01/2013,1048,7.50(w) x 9.90(h) x 1.70(d)
Abraham Lincoln: The Man behind the Myths,Stephen B. Oates,Paperback,$12.72,$13.99,9780060924720,HarperCollins Publishers,03/15/2011,240,5.20(w) x 7.90(h) x 0.60(d)
Abraham Lincoln: The Prairie Years and The War Years,Carl Sandburg,Paperback,$23.40,$26.00,9780156027526,Houghton Mifflin Harcourt,01/05/2003,800,5.31(w) x 8.00(h) x 1.40(d)
Abraham Lincoln's Daily Treasure: Moments of Faith with America's Favorite President,Thomas Freiling (Editor),Paperback,$12.99,$12.99,9780800721749,Baker Publishing Group,10/21/2014,272,5.30(w) x 7.90(h) x 0.80(d)
Absolutely: A Memoir,Joanna Lumley,Paperback,$21.95,$22.99,9780297867609,"Orion Publishing Group, Limited",06/21/2016,272,7.30(w) x 10.30(h) x 0.70(d)
Abused: Surviving Sexual Assault and a Toxic Gymnastics Culture,Rachel Haines,Hardcover,$19.95,$19.95,9781538123850,"Rowman & Littlefield Publishers, Inc.",04/12/2019,144,6.00(w) x 9.00(h) x (d)
Across Atlantic Ice: The Origin of America's Clovis Culture,Dennis J. Stanford,Paperback,$34.95,$34.95,9780520275782,University of California Press,06/03/2013,336,7.00(w) x 9.90(h) x 0.90(d)
Act One: An Autobiography,Moss Hart,Paperback,$21.95,$22.99,9781250050892,St. Martin's Press,02/11/2014,464,6.10(w) x 9.10(h) x 1.50(d)
Adam Copeland on Edge,Adam Copeland,Paperback,$17.99,$17.99,9781416505235,Gallery Books,10/11/2005,256,6.12(w) x 9.12(h) x 1.00(d)
Adèle,Leila Slimani,Paperback,$15.31,$16.00,9780143132189,Penguin Publishing Group,01/15/2019,240,4.90(w) x 7.50(h) x 0.80(d)
Adequate Yearly Progress: A Novel,Roxanna Elden,Paperback,$14.99,$14.99,9781732098701,Rivet Street Books,08/01/2018,320,5.90(w) x 8.90(h) x 0.90(d)
Adjustment Day,Chuck Palahniuk,Hardcover,$24.26,$26.95,9780393652598,"Norton, W. W. & Company, Inc.",05/01/2018,336,6.50(w) x 9.60(h) x 1.20(d)
Adolf Hitler: The Definitive Biography,John Toland,Paperback,$26.30,$28.00,9780385420532,Knopf Doubleday Publishing Group,12/28/1991,1120,5.97(w) x 9.16(h) x 2.00(d)
"Adrift: A True Story of Love, Loss, and Survival at Sea",Tami Oldham Ashcraft,Paperback,$14.39,$15.99,9780062868206,HarperCollins Publishers,05/29/2018,240,5.20(w) x 7.90(h) x 0.70(d)
Adrift: Seventy-six Days Lost at Sea,Steven Callahan,Paperback,$13.46,$14.95,9780618257324,Houghton Mifflin Harcourt,10/17/2002,256,5.50(w) x 8.25(h) x 0.68(d)
Adulterio,Paulo Coelho,Paperback,$15.95,$15.95,9781101872239,Knopf Doubleday Publishing Group,05/26/2015,272,5.10(w) x 9.70(h) x 0.80(d)
Adultery,Paulo Coelho,Paperback,$13.50,$15.00,9781101872246,Knopf Doubleday Publishing Group,05/26/2015,272,5.10(w) x 7.90(h) x 0.90(d)
Adventures in the Screen Trade: A Personal View of Hollywood and Screenwriting,William Goldman,Paperback,$20.42,$21.99,9780446391177,Grand Central Publishing,03/28/1989,608,5.50(w) x 8.00(h) x 1.10(d)
Adventures of a Young Naturalist: The Zoo Quest Expeditions,David Attenborough,Hardcover,$24.29,$26.99,9781635060690,Quercus,05/01/2018,400,6.20(w) x 9.10(h) x 1.60(d)
Afeni Shakur: Evolution of a Revolutionary,Jasmine Guy,Paperback,$14.40,$16.00,9780743470544,Atria Books,02/01/2005,240,5.31(w) x 8.25(h) x 0.70(d)
Afghanistan: A Military History from Alexander the Great to the War against the Taliban,Stephen Tanner,Paperback,$17.09,$18.99,9780306818264,Hachette Books,04/27/2009,392,6.00(w) x 8.90(h) x 1.10(d)
African Game-Trails: An Account of the African Wanderings of an American Hunter-Naturalist,Theodore Roosevelt,Paperback,$24.95,$24.95,9781940860077,Boone and Crockett Club,06/07/2014,576,6.00(w) x 8.70(h) x 1.70(d)
After Camelot: A Personal History of the Kennedy Family--1968 to the Present,J. Randy Taraborrelli,Paperback,$18.99,$18.99,9780446564649,Grand Central Publishing,04/23/2013,618,6.00(w) x 8.90(h) x 2.00(d)
